ListEntry,Name,Grade,hyperlink,NGR,Easting,Northing,lat,lon
1001052,SEATON DELAVAL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001052,"NZ 32683 75730, NZ3259676586, NZ 32899 75966",431918,576376,55.08081253663368,-1.501579744500465
1001053,TILLMOUTH PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001053,NT 87998 43057,387996,643061,55.68088398731955,-2.1924594384068428
1001054,WALLINGTON,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001054,NZ0266184529,402804,584216,55.15227403063727,-1.957540174752178
1001055,ALDBY PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001055,SE 73043 58452,473044,458454,54.01693515740933,-0.8867165441625161
1001056,ASKE HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001056,NZ1722203202,417222,503187,54.423828942278654,-1.7360790911412742
1001057,BENINGBROUGH HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001057,SE 51753 58851,451755,458852,54.02308055949232,-1.2115138016809137
1001058,BROUGHTON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001058,SD9422550761,394597,450741,53.95273576393104,-2.083818155001525
1001059,CASTLE HOWARD,I,https://historicengland.org.uk/listing/the-list/list-entry/1001059,SE7147370728,471581,470082,54.121627949670874,-0.9062977548411504
1001060,CONSTABLE BURTON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001060,SE1547591670,415895,491496,54.31880468956076,-1.7571509179680371
1001061,DUNCOMBE PARK,I,https://historicengland.org.uk/listing/the-list/list-entry/1001061,SE5984682924,460187,482772,54.237120273908594,-1.0780675888862574
1001062,EBBERSTON HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001062,SE8932683541,489479,483626,54.24051976079388,-0.6285133429136541
1001063,FORCETT HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001063,NZ 17149 11943,417149,511943,54.502520343969096,-1.7367000291044532
1001064,GILLING CASTLE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001064,SE 59871 75877,459873,475878,54.17520621367295,-1.0842552873850297
1001065,MULGRAVE CASTLE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001065,NZ8396712294,484207,511999,54.49633848565192,-0.7013668452210963
1001066,NEWBURGH PRIORY,II,https://historicengland.org.uk/listing/the-list/list-entry/1001066,SE5603875983,455756,475454,54.17185881316425,-1.1473972004563462
1001067,NEWBY HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001067,SE3480967692,435258,467420,54.10146955886172,-1.462312075741585
1001068,NORTON CONYERS,II,https://historicengland.org.uk/listing/the-list/list-entry/1001068,SE3143276439,431651,476490,54.18321638434207,-1.5165216586054875
1001069,NUN APPLETON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001069,SE 55573 40399,455572,440399,53.85685179087903,-1.1566091672772407
1001070,NUNNINGTON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001070,SE6705079435,467072,479430,54.20623556788759,-0.9731960408972289
1001071,RIBSTON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001071,SE 40034 53817,440033,453818,53.978879055919435,-1.3910833577149233
1001072,RIEVAULX TERRACE,I,https://historicengland.org.uk/listing/the-list/list-entry/1001072,SE5778584763,457943,484974,54.25716620531043,-1.112067232619537
1001073,"ST NICHOLAS, RICHMOND",II,https://historicengland.org.uk/listing/the-list/list-entry/1001073,NZ 17948 00991,417948,500991,54.404068715871084,-1.7250219590395737
1001074,SWINTON CASTLE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001074,SE2035179928,420510,479756,54.21313244385881,-1.6870056593037734
1001075,THORP PERROW,II,https://historicengland.org.uk/listing/the-list/list-entry/1001075,SE2593985635,425827,485324,54.26293334768076,-1.6050013195925315
1001076,VALLEY GARDENS,II,https://historicengland.org.uk/listing/the-list/list-entry/1001076,SE2904654789,429302,454863,53.98898816656531,-1.5545982934946332
1001077,ANNESLEY HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001077,SK 50796 51754,450796,351754,53.06062795623296,-1.2435030131958869
1001078,BABWORTH HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001078,SK 68740 81069,468740,381070,53.32210074061001,-0.9694970526991717
1001079,CLUMBER PARK,I,https://historicengland.org.uk/listing/the-list/list-entry/1001079,SK6223475037,462234,374569,53.26447615387521,-1.0684257282875016
1001080,FLINTHAM HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001080,SK7333846111,473431,346023,53.00649518249873,-0.9071164213814903
1001081,HOLME PIERREPONT HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001081,SK 62658 39241,462658,339241,52.94690507151888,-1.06895070759255
1001082,NEWSTEAD ABBEY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001082,SK5388053563,454376,353661,53.07741691430883,-1.1897684504966686
1001083,Nottingham Arboretum,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001083,SK 56776 40761,456776,340761,52.961220487520855,-1.1562117881061404
1001084,PAPPLEWICK HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001084,SK5414651700,454502,351753,53.0602546965844,-1.1882102717490743
1001085,RUFFORD ABBEY,II,https://historicengland.org.uk/listing/the-list/list-entry/1001085,SK6480864126,465145,364122,53.17023456193377,-1.026919493382691
1001086,ASCOTT PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001086,SU 61067 98169,461066,198169,51.67897532982032,-1.1182007194807793
1001087,BECKLEY PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001087,SP5774212021,457741,212005,51.80371386758336,-1.163992676828362
1001088,BROUGHTON CASTLE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001088,SP4154938521,441700,238427,52.04267900977586,-1.3934246255670788
1001089,BUSCOT,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001089,SU 25189 96686,425190,196685,51.66838045245556,-1.6371628104033769
1001090,CHASTLETON HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001090,SP 24853 28982,424853,228979,51.958744415896184,-1.639729455745248
1001091,COMPTON BEAUCHAMP,II,https://historicengland.org.uk/listing/the-list/list-entry/1001091,SU 27992 86900,427992,186900,51.58027098653743,-1.5974270715782655
1001092,CORNBURY PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001092,SP 34725 18090,434726,218090,51.86032011176123,-1.4971492862593032
1001093,CORNWELL MANOR,II,https://historicengland.org.uk/listing/the-list/list-entry/1001093,SP2725427340,427311,227227,51.94287817414857,-1.6040983232399595
1001094,CORPUS CHRISTI,II,https://historicengland.org.uk/listing/the-list/list-entry/1001094,SP 51628 06036,451628,206036,51.75064755359523,-1.2535258378444358
1001095,GARSINGTON MANOR,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001095,SP 58196 01876,458196,201876,51.7126061155398,-1.1590873469808751
1001096,GREYS COURT,II,https://historicengland.org.uk/listing/the-list/list-entry/1001096,SU 72473 83534,472474,183536,51.54607378666752,-0.9562549179528389
1001097,HINTON MANOR,II,https://historicengland.org.uk/listing/the-list/list-entry/1001097,SU3709898794,437166,198866,51.687327241930255,-1.4637709912076269
1001098,KIDDINGTON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001098,SP4104722918,441047,222913,51.90325289253794,-1.4047949147283538
1001099,MERTON COLLEGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001099,SP 51780 06081,451780,206081,51.75103811947764,-1.251317504622063
1001100,NEW COLLEGE,I,https://historicengland.org.uk/listing/the-list/list-entry/1001100,SP 51797 06446,451797,206446,51.75431801293202,-1.251017005858139
1001101,PUSEY HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001101,SU 36001 96786,436000,196781,51.66865711817151,-1.480851388957447
1001102,DARTMOUTH PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001102,SP 01336 91350,401336,291350,52.52002898363828,-1.981740847864619
1001103,ST JOHN'S COLLEGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001103,"SP 51404 06701, SP 51312 06644, SP 51264 06639, SP 51251 06704",451404,206701,51.75664666717435,-1.2566722619328539
1001104,SANDFORD PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001104,SP4142627016,441621,226954,51.93954029033627,-1.3959652152411461
1001105,SHIRBURN CASTLE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001105,SU6946396219,469540,195968,51.6582051732277,-0.9960976326209248
1001106,SHOTOVER,I,https://historicengland.org.uk/listing/the-list/list-entry/1001106,SP 58315 06767,458318,206767,51.75656418781752,-1.1565037989077434
1001107,SUTTON COURTENAY MANOR,II,https://historicengland.org.uk/listing/the-list/list-entry/1001107,SU 50184 94161,450184,194161,51.644017004516364,-1.2761463184593063
1001108,SWERFORD,II,https://historicengland.org.uk/listing/the-list/list-entry/1001108,SP 36468 31178,436469,231178,51.977876091288195,-1.4704584509937566
1001109,TACKLEY WATER GARDEN,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001109,"SP 48059 20498, SP 47669 20340",448059,220498,51.880982295783895,-1.3032198498046639
1001110,THAME PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001110,SP 71467 03724,471468,203718,51.72763393637282,-0.9666453714259141
1001111,TRINITY COLLEGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001111,SP 51387 06546,451387,206546,51.755254725235545,-1.2569413950531
1001112,ACTON BURNELL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001112,SJ 54158 01462,354158,301462,52.60899143110059,-2.678401366337691
1001113,ALDENHAM PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001113,SO 66997 95313,366997,295315,52.55466760468532,-2.4881968699680095
1001114,ATTINGHAM PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001114,SJ 55146 10115,355143,310114,52.68684752394588,-2.6650358442078397
1001115,BOSCOBEL HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001115,"SJ 83771 08253, SJ 83741 08064",383771,308253,52.671738183380235,-2.241438245801048
1001116,BURWARTON HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001116,SO6011185342,360800,284855,52.46022555083477,-2.5783563911577194
1001117,CHETWYND PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001117,SJ7372720642,373806,320784,52.783991898606644,-2.3898063981007622
1001118,CONDOVER HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001118,SJ 49479 04946,349480,304945,52.63988412077743,-2.7480110054666764
1001119,COURT OF HILL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001119,SO 60148 72840,360148,272840,52.3521682084894,-2.586516802642572
1001120,DAVENPORT HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001120,SO7512195884,375334,295560,52.55731350269721,-2.3652548853619173
1001121,DUDMASTON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001121,SO 74894 88474,374894,288474,52.493592283181506,-2.371206956646153
1001122,FERNEY HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001122,SO 43215 77523,343215,277526,52.39279562434185,-2.8358918768453973
1001123,HATTON GRANGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001123,SJ7626604209,376570,304364,52.63651293589415,-2.3476506592868773
1001124,HENLEY HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001124,SO5382375882,354083,275898,52.37918245360853,-2.675974345094131
1001125,HODNET HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001125,SJ 60668 28280,360669,328274,52.85051921641113,-2.5854777137532823
1001126,LILLESHALL HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001126,SJ 74814 14214,374815,314216,52.7249981076198,-2.374339965887588
1001127,LINLEY HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001127,"SO3388195267, SO3388295266",333882,295266,52.55120506132927,-2.9765465108340727
1001128,LONGNER HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001128,SJ5303611039,353286,310991,52.694573510119255,-2.6926303183636495
1001129,LUDSTONE HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001129,SO8002294247,379988,294279,52.54598967746361,-2.296531832114872
1001130,MILLICHOPE PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001130,SO 52370 88362,352371,288363,52.4910881564915,-2.7029040058610434
1001131,OAKLY PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001131,SO4796276324,348309,276045,52.37998820180888,-2.7608130867415532
1001132,ORLETON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001132,SJ 63679 10997,363679,310997,52.69542642146759,-2.538861711843088
1001133,PITCHFORD HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001133,SJ 52671 04433,352670,304433,52.6355700283626,-2.7008000996417554
1001134,"QUARRY PARK, AND DINGLE GARDENS SHREWSBURY",II,https://historicengland.org.uk/listing/the-list/list-entry/1001134,SJ 48955 12082,348955,312082,52.703988514020025,-2.7568768555647645
1001135,WENLOCK ABBEY,II,https://historicengland.org.uk/listing/the-list/list-entry/1001135,SJ 62522 00071,362522,300071,52.59713045961224,-2.554735648388296
1001136,AMMERDOWN HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001136,ST7134952805,371468,152612,51.271937126851206,-2.410382909857857
1001137,BABINGTON HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001137,ST 70571 50889,370573,150888,51.25638993996266,-2.423069712951909
1001138,"BISHOPS PALACE, WELLS",II*,https://historicengland.org.uk/listing/the-list/list-entry/1001138,ST5546345511,355540,145397,51.20604145802842,-2.637796248527549
1001139,BURTON PYNSENT,II,https://historicengland.org.uk/listing/the-list/list-entry/1001139,ST3741724920,337417,124965,51.02063623812928,-2.893634124083314
1001140,THE CHANTRY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001140,ST 71987 46248,371989,146247,51.21473130781206,-2.402414661096834
1001141,COTHELSTONE MANOR,II,https://historicengland.org.uk/listing/the-list/list-entry/1001141,ST 18186 31787,318186,131787,51.07954927288061,-3.1693045992703386
1001142,CRICKET HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001142,ST 37414 08639,337416,108640,50.873854354099045,-2.890837471035474
1001143,CROWCOMBE COURT,II,https://historicengland.org.uk/listing/the-list/list-entry/1001143,ST1423237634,314378,137336,51.12887849002541,-3.2249705684544905
1001144,FAIRFIELD,II,https://historicengland.org.uk/listing/the-list/list-entry/1001144,ST 18732 42915,318732,142916,51.179678714120236,-3.1640252314715225
1001145,HALSWELL PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001145,ST2497533630,325434,133692,51.09766549158199,-3.066250476361815
1001146,HATCH (BEAUCHAMP) COURT,II,https://historicengland.org.uk/listing/the-list/list-entry/1001146,ST 30547 21140,330547,121140,50.98545587163129,-2.99083318994086
1001147,HINTON HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001147,ST 41046 11360,341046,111360,50.89869350786766,-2.8396923213384158
1001148,LYTES CARY,II,https://historicengland.org.uk/listing/the-list/list-entry/1001148,ST 53260 26573,353260,126573,51.03660419779176,-2.667984169450257
1001149,MARSTON HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001149,ST7590644811,376059,143949,51.19425423310564,-2.3439917134204404
1001150,MELLS PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001150,ST 71116 48318,371117,148314,51.233273435455565,-2.4150659557483185
1001151,HICKLETON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001151,SE 48231 04749,448231,404749,53.53718387081488,-1.2737398722990692
1001152,NETTLECOMBE COURT,II,https://historicengland.org.uk/listing/the-list/list-entry/1001152,ST 05693 37581,305693,137581,51.12971500964298,-3.3491136498358687
1001153,Newton Surmaville,II,https://historicengland.org.uk/listing/the-list/list-entry/1001153,ST 56721 15287,356721,115287,50.935395286165964,-2.617278432794395
1001154,POUNDISFORD PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001154,ST 21796 20401,321796,120401,50.97768779084769,-3.1153208579219935
1001155,ST AUDRIES (HOUSE),II,https://historicengland.org.uk/listing/the-list/list-entry/1001155,ST 10841 42226,310841,142226,51.172298079127,-3.276716159257067
1001156,TINTINHULL HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001156,ST 50209 19776,350209,119776,50.975231847591246,-2.7105595628378887
1001157,VEN HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001157,ST 68207 18485,368207,118485,50.964901754311256,-2.454107104686615
1001158,Wayford Manor,II,https://historicengland.org.uk/listing/the-list/list-entry/1001158,ST4049706539,340499,106543,50.855325509044405,-2.846684243055432
1001159,CANNON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001159,SE2727508118,427523,408002,53.56791075036963,-1.5858937966096547
1001160,OAKES PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001160,SK 36598 82135,436598,382135,53.33486396826622,-1.4518739232212639
1001161,SANDBECK PARK AND ROCHE ABBEY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001161,"SK5716990179, SK5445389707",457169,390241,53.40589945282968,-1.1415293580015664
1001162,SHEFFIELD BOTANICAL GARDENS,II,https://historicengland.org.uk/listing/the-list/list-entry/1001162,SK 33554 86242,433554,386242,53.37197994629741,-1.4971492860619942
1001163,WENTWORTH WOODHOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001163,"SK 39622 98821, SK 40745 98542, SK 38940 94732, SK 40450 95269",440450,396663,53.465162815547615,-1.3921750347430073
1001164,CHILLINGTON,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001164,SJ8709706420,387097,307050,52.66101375870831,-2.192204579718624
1001165,KEELE HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001165,SJ 81814 44760,381814,344404,52.996648396713184,-2.2724064289924164
1001166,SANDON PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001166,SJ9541728961,395814,329193,52.8602079949787,-2.063615731519433
1001167,SHUGBOROUGH,I,https://historicengland.org.uk/listing/the-list/list-entry/1001167,SJ9879521997,398943,321959,52.795194389726966,-2.017116419780028
1001168,Trentham Gardens,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001168,SJ8617140183,386171,340026,52.957425072380545,-2.207302281935089
1001169,KENTWELL HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001169,TL 86410 47711,586410,247711,52.096331396315414,0.7199466883642085
1001170,TRINITY HOSPITAL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001170,TL 86539 46677,586537,246678,52.087011875584004,0.7212336830561702
1001171,CLANDON PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001171,TQ0374051738,503740,151680,51.2548587790925,-0.5148140772498693
1001172,MERROW GRANGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001172,TQ 02132 50438,502132,150438,51.24398450215854,-0.538202228760291
1001173,MOOR PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001173,SU 86172 46267,486172,146267,51.209119295636356,-0.7677906575476386
1001174,ORCHARDS,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001174,SU 99351 43286,499351,143286,51.18018476212769,-0.580009274487192
1001175,REIGATE PRIORY,II,https://historicengland.org.uk/listing/the-list/list-entry/1001175,TQ 24969 49732,524969,149732,51.233098354589444,-0.21143241173029456
1001176,"THE ROYAL ESTATE, WINDSOR: SAVILL GARDEN AND VALLEY GARDENS",I,https://historicengland.org.uk/listing/the-list/list-entry/1001176,"SU 97281 69466, SU 97455 70866",497278,169466,51.41587580356502,-0.602530223340195
1001177,"THE ROYAL ESTATE, WINDSOR: VIRGINIA WATER (INCLUDING FORT BELVEDERE AND THE CLOCKCASE)",I,https://historicengland.org.uk/listing/the-list/list-entry/1001177,"SU9858268854, SU9858268854, SU 97251 68505",497250,168505,51.407242243654856,-0.603195984564683
1001178,FRANT COURT,II,https://historicengland.org.uk/listing/the-list/list-entry/1001178,TQ 58819 35224,558819,135224,51.094336706420656,0.26664161564137195
1001179,BRADLEY PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001179,"NZ 12272 63071, NZ 12632 63482",412273,563071,54.962122670754795,-1.8098573446914383
1001180,"JESMOND DENE, ARMSTRONG AND HEATON PARKS",II,https://historicengland.org.uk/listing/the-list/list-entry/1001180,NZ2594367116,426102,566486,54.99228076953472,-1.5935774456105183
1001181,NEWCASTLE GENERAL CEMETERY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001181,NZ 25728 65490,425728,565490,54.983350133827855,-1.599511689637313
1001182,SALTWELL PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001182,NZ 25438 61116,425438,561116,54.94406022028705,-1.6044291511113071
1001183,ALSCOT PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001183,SP 20617 50305,420617,250305,52.15064786918526,-1.700093966332489
1001184,ANNE HATHAWAY'S COTTAGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001184,SP 18398 54717,418398,254717,52.19039114699564,-1.7322870103601968
1001185,ARBURY HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001185,SP 33196 89247,433196,289247,52.50012120207037,-1.5124235492975613
1001186,BADDESLEY CLINTON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001186,SP 20089 71451,420092,271450,52.34076487463545,-1.706516421721669
1001187,CHARLECOTE PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001187,SP 25704 56287,425705,256286,52.20420609636591,-1.6252819878942577
1001188,CLIFFORD MANOR,II,https://historicengland.org.uk/listing/the-list/list-entry/1001188,SP 19988 51878,419988,251878,52.16481266157987,-1.7091947515809807
1001189,HONINGTON HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001189,SP 26321 42330,426320,242330,52.07870891379163,-1.6173590453000535
1001190,MEREVALE HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001190,SP2924397200,429569,297133,52.571221251345754,-1.5651512627976745
1001191,NEWNHAM PADDOX,II,https://historicengland.org.uk/listing/the-list/list-entry/1001191,SP 47754 83565,447754,283564,52.44795767826478,-1.2987985979331078
1001192,"SHAKESPEARE'S GARDENS, NEW PLACE",II,https://historicengland.org.uk/listing/the-list/list-entry/1001192,SP 20146 54758,420146,254758,52.1906990233969,-1.7067147519815933
1001193,PACKINGTON HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001193,SP 22670 83864,422666,283865,52.45227512735872,-1.6679002338649844
1001194,PACKWOOD HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001194,SP1716172320,417669,272317,52.34864216882781,-1.7420350580167077
1001195,RADWAY GRANGE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001195,SP3722147751,437492,247676,52.1261286489571,-1.4537604935189583
1001196,Ragley Hall,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001196,"SP0694856027, SP0945155384",407064,255326,52.19612559362091,-1.898070597422637
1001197,UPTON HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001197,SP3716945359,437136,245327,52.105034827101235,-1.4592158918648026
1001198,WROXALL ABBEY,II,https://historicengland.org.uk/listing/the-list/list-entry/1001198,SP2179070694,422011,270676,52.33373333570061,-1.678400574434713
1001199,ASTON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001199,SP 07959 89791,407959,289791,52.50595866168433,-1.8841714318831955
1001200,BIRMINGHAM BOTANICAL GARDENS,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001200,SP 04853 85400,404853,285400,52.466519665980194,-1.9299938380311468
1001201,EDGBASTON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001201,SP0551884379,405586,284253,52.45620130913599,-1.9192231934031767
1001202,GREAT BARR HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001202,"SP 04800 95482, SP 05375 94417",404800,295482,52.55715632127302,-1.9306319540156018
1001203,HIGHBURY HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001203,SP0674682438,406957,282395,52.43948244881943,-1.8990854472333123
1001204,THE LEASOWES,I,https://historicengland.org.uk/listing/the-list/list-entry/1001204,SO9762183979,397922,284079,52.454660047985456,-2.032006720116058
1001205,"LONDON ROAD CEMETERY, COVENTRY",I,https://historicengland.org.uk/listing/the-list/list-entry/1001205,SP 34180 78079,434180,278079,52.3996641072685,-1.499068684734713
1001206,West Park,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001206,SO 90610 99111,390610,299111,52.58971742665884,-2.1400371679208785
1001207,BLACKDOWN PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001207,SU9158628667,492002,128492,51.04841961537759,-0.688886273840602
1001208,BURTON PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001208,SU9683018113,496922,117753,50.95107186175254,-0.6215827601280273
1001209,COOKE'S HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001209,TQ0003113893,500079,113875,50.91567144006549,-0.5777177133125547
1001210,COWDRAY HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001210,SU9019622276,490196,122161,50.99179035689437,-0.7162160976674594
1001211,FISHBOURNE ROMAN PALACE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001211,SU 83961 04767,483961,104767,50.836353137053266,-0.8090316080694406
1001212,HIGHDOWN,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001212,TQ 09788 04084,509788,104083,50.82588672511371,-0.4425926268316292
1001213,LAVINGTON PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001213,SU9459316588,495013,116500,50.940125092192716,-0.6490777832396326
1001214,LITTLE THAKEHAM,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001214,TQ 10922 15618,510923,115618,50.929359015991345,-0.42298836226858844
1001215,SLAUGHAM PLACE,II,https://historicengland.org.uk/listing/the-list/list-entry/1001215,TQ 26037 27847,526035,127848,51.03617975742257,-0.20382026809509443
1001216,ARMLEY HOUSE (GOTT'S PARK),II,https://historicengland.org.uk/listing/the-list/list-entry/1001216,SE2625134411,426349,434305,53.80437969350632,-1.601394999888669
1001217,BRETTON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001217,SE2743712428,428241,412588,53.60909183448811,-1.574639374924569
1001218,HAREWOOD HOUSE,I,https://historicengland.org.uk/listing/the-list/list-entry/1001218,SE 31018 41792,431018,441792,53.87141340582655,-1.529749896364625
1001219,"HEATHCOTE, ILKLEY",II,https://historicengland.org.uk/listing/the-list/list-entry/1001219,SE 10846 47584,410846,447584,53.92427971694549,-1.8363282109311023
1001220,CLIFF GARDENS AND TOWN HALL GARDEN,II,https://historicengland.org.uk/listing/the-list/list-entry/1001220,"TM 30664 34512, TM 30184 34295",630664,234512,51.961208804731854,1.3560252981713852
1001221,LEDSTON HALL AND PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001221,"SE 44753 30939, SE 43588 29130",444753,430939,53.77287474285778,-1.3224509403009646
1001222,LISTER PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001222,SE 15015 35266,415015,435266,53.81346511963216,-1.7734432901274841
1001223,LOTHERTON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1001223,SE 45019 35959,445019,435959,53.81796823492933,-1.3176836770049014
1001224,NOSTELL PRIORY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1001224,SE 40867 17670,440867,417670,53.653937360629016,-1.3831549219953847
1001225,ROUNDHAY PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001225,SE 33368 37293,433368,437293,53.83083327556054,-1.4944988131832757
1001226,ROBERTS PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1001226,SE 13822 38302,413822,438302,53.84078504903129,-1.7914263741048677
